Unnamed: 0,anime_id,episodes,genre,members,name,rating,type
2803.0,2489,52,"Comedy, Fantasy, Magic",3633.0,Onegai My Melody,7.16,TV
2804.0,10108,16,Comedy,14917.0,Ore no Imouto ga Konnani Kawaii Wake ga Nai SD Chara ni Yoru Character Commentary,7.16,Special
2805.0,24211,13,"Comedy, Fantasy, Shoujo",47157.0,Orenchi no Furo Jijou,7.15,TV
2806.0,325,25,"Drama, Romance, Shoujo, Slice of Life",49508.0,Peach Girl,7.16,TV
2807.0,1118,1,"Action, Adventure, Comedy, Drama, Fantasy, Kids",73253.0,Pokemon Kesshoutou no Teiou Entei,7.16,Movie
2808.0,23285,1,"Comedy, Kids, Slice of Life",3675.0,Poulette no Isu,7.16,ONA
2809.0,907,12,"Comedy, School, Shoujo",38778.0,Princess Princess,7.16,TV
2810.0,23135,1,"Music, School, Shoujo, Slice of Life",7680.0,PriPara,7.17,TV
2811.0,28617,12,"Comedy, Ecchi, Sci-Fi, Super Power, Supernatural",93000.0,Punch Line,7.16,TV
2812.0,758,1,"Action, Drama, Mecha, Psychological, Romance, Sci-Fi",10524.0,RahXephon Pluralitas Concentio,7.16,Movie
2813.0,151,3,"Action, Comedy, Ecchi, Sci-Fi, Shoujo Ai",10378.0,Re Cutie Honey,7.16,OVA
2814.0,917,1,"Action, Cars, Police, Seinen",6547.0,Riding Bean,7.16,OVA
2815.0,22663,12,"Action, Fantasy, Harem, Romance, School, Supernatural",97401.0,Seiken Tsukai no World Break,7.16,TV
2816.0,6974,13,"Comedy, Mystery, School, Sci-Fi, Supernatural",65021.0,Seikimatsu Occult Gakuin,7.16,TV
2817.0,4021,12,"Comedy, Shoujo, Shounen Ai",21937.0,Seiyou Kottou Yougashiten Antique,7.16,TV
2818.0,5220,24,"Action, Drama, Sci-Fi",38495.0,Shangri La,7.16,TV
2819.0,29027,1,"Action, Demons, Ecchi, Fantasy, Harem, Romance",33466.0,Shinmai Maou no Testament OVA,7.16,OVA
2820.0,10775,1,"School, Shounen",3276.0,SKET Dance Demystifying Special,7.16,Special
2821.0,2170,2,"Action, Mecha, Romance, Sci-Fi, Super Power, Supernatural",7691.0,Sousei no Aquarion OVA,7.16,OVA
2822.0,876,29,"Adventure, Drama, Mystery, Shounen",14002.0,Street Fighter II V,7.16,TV
2823.0,760,1,"Adventure, Drama, Martial Arts, Romance, Shounen, Supernatural",15718.0,Tenjou Tenge The Past Chapter,7.16,Movie
2824.0,31370,12,"Comedy, Music, Shounen",6342.0,Tonkatsu DJ Agetarou,7.16,TV
2825.0,343,25,"Comedy, Fantasy, Romance, Seinen, Vampire",44874.0,Tsukuyomi Moon Phase,7.16,TV
2826.0,2300,1,"Action, Mecha, Sci-Fi, Shounen",2432.0,Uchuu no Kishi Tekkaman Blade OVA Twin Blood,7.16,OVA
2827.0,20449,1,"Comedy, School, Slice of Life",39779.0,Watashi ga Motenai no wa Dou Kangaetemo Omaera ga Warui Motenaishi Nazomeite Miru,7.16,OVA
2828.0,27655,12,"Action, Mecha, Sci-Fi, Space",149364.0,Aldnoah Zero 2nd Season,7.15,TV
2829.0,9346,50,"Action, Shounen",1337.0,Battle Spirits Brave,7.15,TV
2830.0,17677,1,"Action, Drama, Sci-Fi",5078.0,Buki yo Saraba,7.15,Movie
2831.0,16157,12,"Action, Comedy, Fantasy, Parody, Sci-Fi, Supernatural",71901.0,Choujigen Game Neptune The Animation,7.15,TV
2832.0,3745,1,"Comedy, Ecchi, Kids, School, Shounen, Slice of Life",2073.0,Crayon Shin chan Movie 02 Buriburi Oukoku no Hihou,7.15,Movie
2833.0,291,26,"Comedy, Drama, Harem, Romance, Supernatural",23364.0,D C S S Da Capo Second Season,7.15,TV
2834.0,29437,1,"Action, Comedy, Mystery, Police, Shounen",1202.0,Detective Conan Happy New Year Special,7.15,Special
2835.0,1726,12,"Action, Demons, Fantasy",166398.0,Devil May Cry,7.15,TV
2836.0,2652,1,"Comedy, Fantasy, Kids, Sci-Fi, Shounen",645.0,Doraemon The Day When I Was Born,7.15,Movie
2837.0,2950,1,"Kids, Slice of Life",12051.0,Doubutsu no Mori,7.15,Movie
2838.0,2819,43,"Action, Adventure, Fantasy, Shounen",2104.0,Dragon Quest Abel Yuusha Densetsu,7.15,TV
2839.0,1046,12,"Adventure, Comedy, Fantasy",8004.0,Elf wo Karu Mono tachi II,7.15,TV
2840.0,16982,12,"Comedy, Harem, Parody, Romance, Shounen",24044.0,Hayate no Gotoku Cuties,7.15,TV
2841.0,2799,47,"Adventure, Romance, Shoujo",2587.0,Hello Sandybell,7.15,TV
2842.0,1020,3,"Action, Drama, Historical, Romance, Shoujo, Shounen Ai, Supernatural",6006.0,Honoo no Mirage Minagiwa no Hangyakusha,7.15,OVA
2843.0,2891,1,Fantasy,11116.0,Iblard Jikan,7.15,OVA
2844.0,33242,1,,6604.0,IS Infinite Stratos 2 Infinite Wedding,7.15,Special
2845.0,29785,13,"Comedy, Fantasy, Romance, School, Shounen, Supernatural",88500.0,Jitsu wa Watashi wa,7.15,TV
2846.0,11299,1,"Action, Adventure, Comedy, Mecha, Shounen, Space",683.0,Keroro Gunsou KeroZero Shupattsudayo Zeninshuugou ,7.15,Special
2847.0,3483,1,"Comedy, Drama, Romance",1458.0,Maison Ikkoku Utsuriyuku Kisetsu no Naka de,7.15,OVA
2848.0,32030,1,Music,699.0,MEMORiES MELODiES,7.15,Music
2849.0,912,55,"Adventure, Shounen",2424.0,Ninku,7.15,TV
2850.0,32013,12,"Comedy, School, Slice of Life",45778.0,Oshiete Galko chan,7.15,TV
2851.0,31378,1,"Action, Drama, Shounen, Supernatural, Vampire",17815.0,Owari no Seraph Kyuuketsuki Shahar,7.15,OVA
2852.0,1492,26,"Action, Martial Arts, Super Power",6903.0,Project ARMS,7.15,TV
2853.0,2000,1,"Comedy, Drama, Mecha, Sci-Fi",9358.0,Roujin Z,7.15,OVA
2854.0,11441,2,"Action, Drama, Historical, Samurai, Shounen",13795.0,Rurouni Kenshin Meiji Kenkaku Romantan Shin Kyoto hen,7.15,OVA
2855.0,22877,12,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Supernatural",124448.0,Seirei Tsukai no Blade Dance,7.15,TV
2856.0,8057,12,"Adventure, Comedy, Ecchi, Fantasy, Historical",13089.0,Shin Koihime Musou Otome Tairan,7.15,TV
2857.0,2758,52,"Sci-Fi, Shounen, Sports",432.0,Shippuu Iron Leaguer,7.15,TV
2858.0,29163,13,"Comedy, Slice of Life",25707.0,Sore ga Seiyuu ,7.15,TV
2859.0,8250,1,"Action, Drama, Mecha, Military, Sci-Fi",1590.0,Soukou Kihei Votoms Koei Futatabi,7.15,OVA
2860.0,3667,12,"Action, Ecchi, Magic, Military, Sci-Fi",96159.0,Strike Witches,7.15,TV
2861.0,2577,49,"Adventure, Drama, Historical, Slice of Life",2322.0,Tom Sawyer no Bouken,7.15,TV
2862.0,3737,13,"Adventure, Comedy",4675.0,Usavich,7.15,TV
2863.0,28841,1,"Drama, Music",3560.0,Wake Up Girls Seishun no Kage,7.15,Movie
2864.0,1207,1,"Drama, Fantasy, Psychological, Romance, Shoujo",1835.0,Wata no Kuni Hoshi,7.15,Movie
2865.0,48,26,"Adventure, Fantasy, Game, Magic, Mystery, Sci-Fi",110304.0, hack Sign,7.14,TV
2866.0,7113,1,"Mecha, Sci-Fi",3963.0,30th Gundam Perfect Mission,7.14,OVA
2867.0,230,27,"Action, Comedy, Martial Arts, Seinen",22433.0,Air Master,7.14,TV
2868.0,929,49,"Adventure, Mecha, Sci-Fi",3694.0,Aura Battler Dunbine,7.14,TV
2869.0,32802,24,"Action, Game, Shounen",2121.0,Cardfight Vanguard G Stride Gate hen,7.14,TV
2870.0,23991,1,"Action, Adventure, Demons, Game, Shounen",2336.0,Cardfight Vanguard Movie Neon Messiah,7.14,Movie
2871.0,8394,26,"Action, Adventure, Mecha, Sci-Fi, Shounen",3496.0,Cyborg 009 TV ,7.14,TV
2872.0,13839,1,"Comedy, Mystery, Police, Shounen, Sports",4947.0,Detective Conan OVA 12 The Miracle of Excalibur,7.14,OVA
2873.0,2355,1,"Demons, Horror, Sci-Fi, Supernatural",5858.0,Devilman Yochou Sirene hen,7.14,OVA
2874.0,900,1,"Adventure, Comedy, Fantasy, Sci-Fi, Shounen",52690.0,Dragon Ball Z Movie 07 Kyokugen Battle Sandai Super Saiyajin,7.14,Movie
2875.0,5152,1,"Action, Adventure, Comedy, Fantasy",25251.0,Dragon Ball Ossu Kaettekita Son Gokuu to Nakama tachi ,7.14,Special
2876.0,30544,12,"Action, Comedy, Ecchi, Fantasy, Harem, Romance, School, Sci-Fi, Supernatural",168657.0,Gakusen Toshi Asterisk,7.14,TV
2877.0,383,24,"Comedy, Sci-Fi",17601.0,Galaxy Angel,7.14,TV
2878.0,4983,1,"Adventure, Comedy, Horror",9255.0,Hells,7.14,Movie
2879.0,475,1,"Drama, Sci-Fi",3701.0,Hotori Tada Saiwai wo Koinegau,7.14,Movie
2880.0,21653,1,"Action, Comedy, Harem, Mecha, Sci-Fi",28626.0,IS Infinite Stratos 2 World Purge hen,7.14,OVA
2881.0,3638,52,"Adventure, Comedy",1034.0,Kaiketsu Zorori,7.14,TV
2882.0,3616,12,"Action, Comedy, Ecchi, Super Power",27761.0,Kamen no Maid Guy,7.14,TV
2883.0,10372,13,"Action, Seinen, Supernatural",47665.0,Kamisama Dolls,7.14,TV
2884.0,7904,10,"Adventure, Drama, Fantasy, Historical, Slice of Life",1386.0,Kemono no Souja Erin Soushuuhen,7.14,TV
2885.0,10336,21,"Action, Adventure, Sci-Fi",28616.0,Last Exile Ginyoku no Fam,7.14,TV
2886.0,1659,9,"Comedy, Drama, Fantasy, Magic",4609.0,Mai Otome Specials,7.14,Special
2887.0,1696,6,"Action, Adventure, Fantasy",39377.0,Murder Princess,7.14,OVA
2888.0,2151,52,"Adventure, Fantasy, Kids",2702.0,Nils no Fushigi na Tabi,7.14,TV
2889.0,5520,52,"Comedy, Fantasy, Magic",966.0,Onegai My Melody Sukkiri ,7.14,TV
2890.0,2805,78,"Comedy, Fantasy, Kids, Magic, Slice of Life",472.0,Onegai Samia Don,7.14,TV
2891.0,524,1,"Comedy, Drama, Romance",22614.0,Onegai Twins Natsu wa Owaranai,7.14,OVA
2892.0,4742,16,Comedy,567.0,Papa to Odorou,7.14,TV
2893.0,6178,1,"Action, Adventure, Comedy, Drama, Fantasy, Kids",29668.0,Pokemon Diamond amp Pearl Arceus Choukoku no Jikuu e,7.14,Movie
2894.0,1709,1,"Action, Adventure, Comedy, Drama, Fantasy, Kids",38638.0,Pokemon Mewtwo Ware wa Koko ni Ari,7.14,Special
2895.0,2993,13,"Comedy, Ecchi, Fantasy, Harem, Romance, School, Shounen, Vampire",299278.0,Rosario to Vampire,7.14,TV
2896.0,3493,21,Adventure,3510.0,Ryuusei no Rockman Tribe,7.14,TV
2897.0,4650,1,"Action, Sci-Fi, Space",4046.0,Seihou Bukyou Outlaw Star Pilot,7.14,Special
2898.0,22687,13,"Action, Drama, Horror, Sci-Fi, Seinen, Space",95964.0,Terra Formars,7.14,TV
2899.0,19697,2,Comedy,14807.0,Toaru Kagaku no Railgun S Motto Marutto Railgun,7.14,Special
2900.0,10249,2,"Comedy, Parody",20942.0,Toaru Majutsu no Index tan II,7.14,Special
2901.0,1225,3,"Action, Adventure, Demons, Fantasy, Horror, Romance",8892.0,3x3 Eyes Seima Densetsu,7.13,OVA
2902.0,58,26,"Adventure, Drama, Horror, Mecha, Military, Romance, Sci-Fi, Space",40581.0,Blue Gender,7.13,TV
2903.0,998,26,"Action, Adventure, Comedy, Demons, Drama, Ecchi, Horror, Mystery, Romance, Sci-Fi",15194.0,Blue Seed,7.13,TV
2904.0,2561,52,"Action, Adventure, Sci-Fi, Shounen",1837.0,Captain Future,7.13,TV
2905.0,6202,1,"Adventure, Drama",322.0,Daisetsusan no Yuusha Kibaou,7.13,Special
2906.0,2206,1,"Comedy, Sci-Fi",2208.0,Galaxy Angel Z Special,7.13,Special
2907.0,16726,12,"Comedy, Fantasy",1248.0,gdgd Fairies 2,7.13,TV
2908.0,1022,12,"Action, Adventure, Comedy, Drama, Sci-Fi, Shounen",5457.0,Generator Gawl,7.13,TV
2909.0,4765,2,"Action, Drama, Military, Sci-Fi",15785.0,Gunslinger Girl Il Teatrino OVA,7.13,OVA
2910.0,2997,1,"Drama, Fantasy, Historical",1323.0,Hi no Tori Houou hen,7.13,Movie
2911.0,8630,12,"Action, Comedy, Romance, School",171888.0,Hidan no Aria,7.13,TV
2912.0,23425,11,Comedy,4415.0,Karneval Specials,7.13,Special
2913.0,2335,52,"Action, Comedy, Fantasy, Martial Arts, Shounen",5158.0,Kenyuu Densetsu Yaiba,7.13,TV
2914.0,2403,12,"Comedy, Ecchi, School",63348.0,Kodomo no Jikan TV ,7.13,TV
2915.0,8876,2,"Comedy, Ecchi, Seinen",57466.0,Koe de Oshigoto The Animation,7.13,OVA
2916.0,31815,4,"Fantasy, Magic, Shounen Ai",9961.0,Kono Danshi Mahou ga Oshigoto Desu ,7.13,TV
2917.0,1384,4,"Action, Demons, Drama, Horror, Vampire",11019.0,Kyuuketsuhime Miyu,7.13,OVA
2918.0,1138,52,"Adventure, Comedy, Sci-Fi, Shounen",30148.0,Medarot,7.13,TV
2919.0,22071,1,"Comedy, Romance, Slice of Life",19538.0,Mikakunin de Shinkoukei Mite Are ga Watashitachi no Tomatteiru Ryokan yo ,7.13,Special
2920.0,3656,24,"Action, Shounen Ai, Supernatural",36517.0,Monochrome Factor,7.13,TV
2921.0,3136,46,"Comedy, Magic, Parody",1049.0,Ochamegami Monogatari Korokoro Pollon,7.13,TV
2922.0,9798,1,"Adventure, Fantasy",1995.0,Pandane to Tamago hime,7.13,Movie
2923.0,7695,1,"Action, Adventure, Fantasy, Kids",24575.0,Pokemon Diamond amp Pearl Genei no Hasha Zoroark,7.13,Movie
2924.0,10276,3,Comedy,3010.0,Prince of Tennis Mini Theater,7.13,Special
2925.0,10819,1,"Comedy, Martial Arts, Slice of Life",2077.0,Ranma Tendou ke no Oyobidenai Yatsura ,7.13,Special
2926.0,12137,1,"Psychological, Sci-Fi, Shounen Ai, Slice of Life",5769.0,Robotica Robotics,7.12,OVA
2927.0,1258,1,"Adventure, Sci-Fi, Shounen",8894.0,Saint Seiya Kamigami no Atsuki Tatakai,7.13,Movie
2928.0,30649,26,"Comedy, Slice of Life",1202.0,Shin Atashin 039 chi,7.14,TV
2929.0,30363,10,"Action, Demons, Ecchi, Fantasy, Harem, Romance",93293.0,Shinmai Maou no Testament Burst,7.13,TV
2930.0,33433,12,"Action, Historical, Military",74026.0,Shuumatsu no Izetta,7.12,TV
2931.0,2604,26,"Mecha, Military, Sci-Fi",17115.0,Sky Girls,7.13,TV
2932.0,12321,3,"Comedy, Historical, Seinen",13444.0,Thermae Romae,7.13,TV
2933.0,6941,1,"Action, Adventure, Comedy, Shounen, Super Power",4650.0,Toriko Jump Super Anime Tour 2009 Special,7.13,Special
2934.0,961,35,"Action, Adventure, Comedy, Martial Arts, Shounen",3875.0,Virtua Fighter,7.13,TV
2935.0,4773,37,"Action, Adventure, Fantasy, Magic, Mecha, Sci-Fi, Shounen, Space",883.0,Yamato Takeru,7.13,TV
2936.0,4094,6,"Action, Adventure, Martial Arts",15958.0,Batman Gotham Knight,7.12,OVA
2937.0,7366,1,"Drama, Romance, Sci-Fi, Shoujo",880.0,Boku no Chikyuu wo Mamotte Alice kara Rin kun e,7.12,Movie
2938.0,2124,2,"Action, Mecha, Military, School, Super Power",23194.0,Code Geass Hangyaku no Lelouch Recaps,7.12,Special
2939.0,15037,4,"Horror, Mystery",126699.0,Corpse Party Tortured Souls Bougyakusareta Tamashii no Jukyou,7.12,OVA
2940.0,5071,52,"Action, Adventure, Comedy, Fantasy",310.0,Croket ,7.12,TV
2941.0,10418,1,"Action, Horror, Sci-Fi",78878.0,Deadman Wonderland OVA,7.12,OVA
2942.0,3561,52,"Adventure, Mecha, Sci-Fi, Shounen",876.0,Dennou Boukenki Webdiver,7.12,TV
2943.0,30988,2,"Comedy, Seinen",4122.0,Futsuu no Joshikousei ga Locodol Yattemita OVA,7.12,OVA
2944.0,507,2,"Comedy, Romance, Shoujo, Shounen Ai",22015.0,Gravitation Lyrics of Love,7.12,OVA
2945.0,24457,5,"Comedy, School, Shounen, Sports",1199.0,Houkago no Ouji sama,7.13,Special
2946.0,18097,43,"Shounen, Sports, Super Power",9258.0,Inazuma Eleven Go Galaxy,7.11,TV
2947.0,358,6,"Drama, Romance, Sci-Fi",18254.0,Iriya no Sora UFO no Natsu,7.12,OVA
2948.0,9041,12,"Action, Comedy, Harem, Mecha, Sci-Fi",254543.0,IS Infinite Stratos,7.12,TV
2949.0,10794,1,"Action, Comedy, Harem, Mecha, Sci-Fi",56577.0,IS Infinite Stratos Encore Koi ni Kogareru Rokujuusou,7.12,OVA
2950.0,4082,1,"Comedy, Horror, Supernatural",7362.0,Kaibutsu Oujo Konsui Oujo,7.12,Special
2951.0,33490,1,"Adventure, Comedy, Mystery, Shounen",1178.0,Kaitou Joker 4th Season,7.12,TV
2952.0,968,25,"Action, Comedy, Martial Arts, School, Shounen",1895.0,Kakutou Bijin Wulong Rebirth,7.12,TV
2953.0,20039,1,"Comedy, School",7171.0,Kill Me Baby Butsuzou Kegatte Nise Halloween,7.12,OVA
2954.0,5834,182,"Drama, Sports",729.0,Kyojin no Hoshi,7.12,TV
2955.0,30896,1,Comedy,1733.0,Love Live School Idol Project 039 s NEXT LoveLive 2014 Endless Parade Encore Animation,7.13,Special
2956.0,6182,1,"Drama, Historical, Romance",1120.0,Maihime,7.12,OVA
2957.0,1916,3,"Mecha, Military, Sci-Fi, Space",7862.0,Mobile Suit Gundam MS IGLOO Apocalypse 0079,7.12,OVA
2958.0,1137,32,"Adventure, Drama, Fantasy, Sci-Fi, Shounen",8722.0,Mushrambo,7.12,TV
2959.0,2084,38,"Adventure, Comedy, Fantasy, Mecha, Shounen",1056.0,NG Knight Ramune amp 40,7.12,TV
2960.0,6219,1,"Fantasy, Romance, Slice of Life",3523.0,Nijiiro Hotaru Eien no Natsuyasumi,7.12,Movie
2961.0,32553,2,"Comedy, Harem, Romance, School, Shounen",17022.0,Nisekoi OVA,7.12,OVA
2962.0,2570,26,"Comedy, Historical, Kids, School, Shoujo, Slice of Life",1228.0,Ochame na Futago Claire Gakuin Monogatari,7.12,TV
2963.0,15807,1,"Comedy, Ecchi, School, Sports",10122.0,Ro Kyu Bu Tomoka no Ichigo Sundae,7.12,OVA
2964.0,9716,1,"Action, Comedy, Samurai, Shounen",3323.0,Rurouni Kenshin Review Special,7.12,Special
2965.0,10592,1,"Action, Adventure, Sci-Fi, Shounen, Super Power",3108.0,Scryed Alteration I Tao,7.13,Movie
2966.0,31229,12,"Action, Comedy, Drama, Josei, Supernatural, Vampire",73126.0,Servamp,7.12,TV
2967.0,6344,1,"Action, Adventure, Drama, Horror, Supernatural",9558.0,Shikabane Hime Kuro Special,7.12,Special
2968.0,3332,35,Comedy,1355.0,Stop Hibari kun ,7.12,TV
2969.0,3574,2,"Action, Mystery, Police",17871.0,Switch,7.12,OVA
2970.0,9673,25,Comedy,3326.0,Ura Tegamibachi,7.12,Special
2971.0,5298,1,"Fantasy, Game, Sci-Fi",5176.0,Yu Gi Oh 5D 039 s Shinkasuru Kettou Stardust vs Red Demon 039 s,7.12,Special
2972.0,4651,70,"Adventure, Comedy, Fantasy, Shoujo",686.0,Yume no Crayon Oukoku,7.12,TV
2973.0,2810,39,"Drama, Historical, Kids, Shoujo",2188.0,Anime Himitsu no Hanazono,7.11,TV
2974.0,659,1,"Comedy, School, Slice of Life",28941.0,Azumanga Daioh Gekijou Tanpen,7.11,Special
2975.0,27727,12,"Comedy, Magic, School, Slice of Life",45873.0,Binan Koukou Chikyuu Bouei bu LOVE ,7.11,TV
2976.0,9348,1,"Comedy, Slice of Life",401.0,Chibi Maruko chan Watashi no Suki na Uta,7.11,Movie
2977.0,18745,1,"Comedy, Josei, Slice of Life",18659.0,Chihayafuru 2 Waga Mi Yo ni Furu Nagame Seshi Ma ni,7.11,OVA
2978.0,9200,26,"Adventure, Comedy, Historical",452.0,Dae Jang Geum Jang Geum 039 s Dream 2,7.11,TV
2979.0,1826,65,"Adventure, Fantasy, Kids",10591.0,Deltora Quest,7.11,TV
2980.0,3312,74,"Comedy, Sci-Fi, Shounen, Slice of Life",8735.0,Dr Slump,7.11,TV
2981.0,903,1,"Action, Adventure, Comedy, Demons, Fantasy, Martial Arts, Shounen, Super Power",54947.0,Dragon Ball Z Movie 10 Kiken na Futari Super Senshi wa Nemurenai,7.11,Movie
2982.0,30925,1,"Adventure, Sci-Fi",14786.0,Gatchaman Crowds Insight Inbound,7.11,ONA
2983.0,10947,1,"Comedy, Mecha, Sci-Fi",3444.0,Ghost in the Shell Stand Alone Complex The Laughing Man Tachikoma no Hibi,7.11,Special
2984.0,32607,12,Slice of Life,35072.0,Gi a rlish Number,7.11,TV
2985.0,10504,1,"Historical, Mystery, Shounen",8792.0,Gosick Recap,7.11,Special
2986.0,14653,12,"Comedy, Harem, Parody, Shounen",31435.0,Hayate no Gotoku Can 039 t Take My Eyes Off You,7.11,TV
2987.0,6554,1,"Adventure, Kids",806.0,Kawa no Hikari,7.11,Special
2988.0,2157,13,"Mecha, Sci-Fi",3627.0,Koutetsushin Jeeg,7.11,TV
2989.0,31233,14,"Action, Adventure, Comedy, Game, Parody",1762.0,Lu Shidai,7.11,ONA
2990.0,1421,1,"Action, Adventure, Comedy, Mystery, Shounen",2819.0,Lupin III Hemingway Paper no Nazo,7.11,Special
2991.0,20141,1,"Action, Adventure, Comedy, Shounen",2083.0,Lupin III Princess of the Breeze Kakusareta Kuuchuu Toshi,7.11,Special
2992.0,157,26,"Comedy, Ecchi, Fantasy, Harem, Magic, Romance, School, Shounen, Super Power, Supernatural",76253.0,Mahou Sensei Negima ,7.11,TV
2993.0,796,1,"Adventure, Comedy, Fantasy, Magic, Shounen",826.0,Mahoujin Guru Guru Movie,7.11,Movie
2994.0,3837,45,"Adventure, Comedy, Mecha, Sci-Fi, Shounen",956.0,Mashin Eiyuuden Wataru,7.11,TV
2995.0,521,52,"Adventure, Comedy, Magic, Romance, Shoujo",32296.0,Mermaid Melody Pichi Pichi Pitch,7.11,TV
2996.0,6946,3,"Comedy, Game, Parody, Seinen",8682.0,Mudazumo Naki Kaikaku The Legend of Koizumi,7.11,OVA
2997.0,10659,1,"Action, Comedy, Martial Arts, Shounen, Super Power",25174.0,Naruto Soyokazeden Movie Naruto to Mashin to Mitsu no Onegai Dattebayo ,7.11,Movie
2998.0,3424,52,"Drama, Historical, Kids, Slice of Life",1335.0,Porphy no Nagai Tabi,7.11,TV
2999.0,941,12,"Comedy, Ecchi, Magic, Parody, Vampire",17273.0,Renkin San kyuu Magical Pokaan,7.11,TV
3000.0,2713,26,"Action, Adventure, Game, Mecha, Sci-Fi, Shounen",3224.0,Rockman EXE Beast ,7.11,TV
3001.0,11487,1,Music,4014.0,Sekiranun Graffiti,7.11,Music
3002.0,23233,12,"Action, Demons, Ecchi, Fantasy, Harem, Romance",172321.0,Shinmai Maou no Testament,7.11,TV
3003.0,32105,50,"Action, Fantasy, Shounen, Supernatural",128869.0,Sousei no Onmyouji,7.11,TV
3004.0,1857,2,"Drama, Sci-Fi",1433.0,Taiyou no Mokushiroku A Spirit of the Sun,7.11,Special
3005.0,7014,1,"Drama, Historical, Military, Supernatural",4812.0,Tezuka Osamu no Buddha Akai Sabaku yo Utsukushiku,7.11,Movie
3006.0,20969,1,"Drama, Historical, Supernatural",1468.0,Tezuka Osamu no Buddha Owarinaki Tabi,7.11,Movie
3007.0,27509,1,"Action, Comedy, Magic, Sci-Fi, Super Power",5052.0,Toaru Majutsu no Index 10th Anniversary PV,7.11,Special
3008.0,5955,2,"Comedy, Parody",32949.0,Toaru Majutsu no Index tan,7.11,Special
3009.0,3754,50,"Fantasy, Magic, Shoujo",1009.0,Tongari Boushi no Memole,7.11,TV
3010.0,3072,1,"Action, Adventure, Drama, Military, Sci-Fi, Space",1609.0,Uchuu Senkan Yamato Kanketsu hen,7.11,Movie
3011.0,1514,6,"Comedy, Magic, Romance, Sci-Fi",4764.0,UFO Princess Valkyrie 3 Seiresetsu no Hanayome,7.11,OVA
3012.0,15933,1,"Action, Comedy, Fantasy, Mystery, Shounen Ai, Supernatural, Vampire",15114.0,Vassalord ,7.11,OVA
3013.0,5342,13,"Action, Mecha, Supernatural",68608.0,Asura Cryin 039 ,7.1,TV
3014.0,596,1,"Comedy, Romance",35513.0,Chobits Chibits,7.1,Special
3015.0,1953,9,"Comedy, School, Slice of Life",33004.0,Code Geass Hangyaku no Lelouch Picture Drama,7.1,Special
3016.0,930,39,"Drama, Mecha, Sci-Fi, Space",5517.0,Densetsu Kyojin Ideon,7.1,TV
3017.0,859,48,"Adventure, Comedy, Drama, Fantasy, Shounen",41021.0,Digimon Savers,7.1,TV
3018.0,3032,1,"Adventure, Drama, Sci-Fi, Shounen",12676.0,Digimon Tamers Boukensha tachi no Tatakai,7.1,Movie
3019.0,2630,1,"Comedy, Kids, Sci-Fi, Shounen",729.0,Doraemon Meets Hattori the Ninja,7.1,Special
3020.0,116,26,"Adventure, Comedy, Fantasy, Romance",9289.0,El Hazard The Wanderers,7.1,TV
3021.0,18001,12,"Action, Drama, Ecchi, Harem, Martial Arts, Military, Romance, Sci-Fi, Seinen",79298.0,Freezing Vibration,7.1,TV
3022.0,13411,1,"Action, Drama, Sci-Fi, Super Power",51604.0,Guilty Crown Lost Christmas,7.1,OVA
3023.0,2389,105,"Action, Adventure, Sci-Fi, Shounen",4802.0,Kagaku Ninja tai Gatchaman,7.1,TV
3024.0,33740,1,"Shounen, Super Power",4371.0,Katekyo Hitman Reborn x lDLIVE Special,7.1,Special
3025.0,11355,1,"Action, Fantasy, Shounen Ai, Super Power, Supernatural",12732.0,Kono Danshi Uchuujin to Tatakaemasu ,7.1,OVA
3026.0,1184,26,"Adventure, Comedy, Drama, Sci-Fi, Shounen, Space",9293.0,Lost Universe,7.1,TV
3027.0,3484,1,"Comedy, Drama, Romance",1672.0,Maison Ikkoku Prelude Meguru Haru no Sakura no you ni ,7.1,Special
3028.0,3313,52,"Adventure, Comedy",784.0,Montana Jones,7.1,TV
3029.0,8234,65,"Adventure, Comedy, Fantasy, Slice of Life",2090.0,Muumin,7.1,TV
3030.0,1869,3,"Comedy, Drama, Music, Romance, Shoujo, Slice of Life",11447.0,Nana Recaps,7.1,Special
3031.0,525,26,"Adventure, Drama, Fantasy, Historical",10591.0,Otogizoushi,7.1,TV
3032.0,1122,1,"Action, Adventure, Comedy, Fantasy, Kids, Sci-Fi",45203.0,Pokemon Advanced Generation Rekkuu no Houmonsha Deoxys,7.1,Movie
3033.0,4026,1,"Action, Adventure, Fantasy, Kids",32654.0,Pokemon Diamond amp Pearl Giratina to Sora no Hanataba Sheimi,7.1,Movie
3034.0,6749,1,"Action, Music",3826.0,Prince of Tennis The Band of Princes Film Kick the Future,7.1,Music
3035.0,10824,1,"Comedy, Martial Arts, Music, Slice of Life",1775.0,Ranma DoCo Music Video,7.1,OVA
3036.0,169,12,"Action, Horror, Mystery, Romance, Super Power, Supernatural, Vampire",90713.0,Shingetsutan Tsukihime,7.1,TV
